id,codigo_barras,nombre,marca,categoria,departamento,unidad,precio,precio_descuento,desde_piezas,precio_caja,piezas_caja,precio_unitario_valor,precio_unitario_unidad,stock,disponible
7001007,7501017002023,Rajas de Jalapeño La Costeña Lata 2.8 kg,COSTEÑA,JALAPEÑOS,Alimentos y Despensa,PZA,114.9,,,689.4,6,41.04,kg,0,False
7001008,7501017020249,Rajas de Jalapeño La Costeña Mi Latota  3.8 kg,COSTEÑA,JALAPEÑOS,Alimentos y Despensa,PZA,141.63,,,849.8,6,37.27,kg,21,True
9602505,7502223775008,Jarabe De Maíz Karo Maple 250 Gr,KARO,JARABE,Alimentos y Despensa,PZA,48.8,40.5,,972.0,24,195.2,kg,21,True
4504426,7501043703505,Jerez Tres Coronas Bote 4 L,TRES CORONAS,JEREZ,"Cervezas, Coolers, Vinos y Licores",PZA,203.6,183.2,,732.8,4,50.9,L,77,True
7501095,7501013106947,JUMEX UNICO FRESCO NARANJA PULPA 12-960 ML,JUMEX,JUGO,Bebidas y Jugos,PZA,31.0,,,372.0,12,32.29,L,6,True
7502586,7501013106794,Jugo Bida Jumex Sabor Mango 237 ml,BIDA,JUGO,Bebidas y Jugos,PZA,8.5,7.23,,173.5,24,35.86,L,78,True
7552034,7501039400845,Jugo Boing Sabor Fresa 1 L,BOING,JUGO,Bebidas y Jugos,PZA,26.9,24.21,,290.5,12,26.9,L,25,True
00806021,75001766,Jugo Boing Sabor Fresa 250 Ml,BOING,JUGO,Bebidas y Jugos,PZA,8.8,7.85,,212.0,27,35.2,L,223,True
00806022,75003166,Jugo Boing Sabor Fresa 500 Ml,BOING,JUGO,Bebidas y Jugos,PZA,14.3,12.79,,307.0,24,28.6,L,415,True
7552031,7501039400814,Jugo Boing Sabor Guayaba 1 Litro,BOING,JUGO,Bebidas y Jugos,PZA,26.9,24.21,,290.5,12,26.9,L,447,True
7553018,7553018,Jugo Boing Sabor Guayaba 250 Ml,BOING,JUGO,Bebidas y Jugos,PZA,8.8,7.85,,212.0,27,35.2,L,1012,True
7552013,7552013,Jugo Boing Sabor Guayaba 500 Ml,BOING,JUGO,Bebidas y Jugos,PZA,14.3,12.79,,307.0,24,28.6,L,1133,True
7552030,7501039400807,Jugo Boing Sabor Mango 1 Litro,BOING,JUGO,Bebidas y Jugos,PZA,26.9,24.21,,290.5,12,26.9,L,817,True
7553016,7553016,Jugo Boing Sabor Mango 250 Ml,BOING,JUGO,Bebidas y Jugos,PZA,8.8,7.85,,212.0,27,35.2,L,2554,True
7552014,7552014,Jugo Boing Sabor Mango 500 Ml,BOING,JUGO,Bebidas y Jugos,PZA,14.3,12.79,,307.0,24,28.6,L,1617,True
7552032,7501039400838,Jugo Boing Sabor Manzana 1 Litro,BOING,JUGO,Bebidas y Jugos,PZA,26.9,24.21,,290.5,12,26.9,L,349,True
7553009,7553009,Jugo Boing Sabor Manzana 250 Ml,BOING,JUGO,Bebidas y Jugos,PZA,8.8,7.85,,212.0,27,35.2,L,1041,True
7552015,7552015,Jugo Boing Sabor Manzana 500 Ml,BOING,JUGO,Bebidas y Jugos,PZA,14.3,12.79,,307.0,24,28.6,L,1288,True
7552036,7501039400876,Jugo Boing Sabor Naranja 1 Litro,BOING,JUGO,Bebidas y Jugos,PZA,26.9,24.21,,290.5,12,26.9,L,134,True
7553011,7553011,Jugo Boing Sabor Naranja 250 Ml,BOING,JUGO,Bebidas y Jugos,PZA,8.8,7.85,,212.0,27,35.2,L,546,True
7552016,7552016,Jugo Boing Sabor Naranja 500 Ml,BOING,JUGO,Bebidas y Jugos,PZA,14.3,12.79,,307.0,24,28.6,L,662,True
7552035,7501039400852,Jugo Boing Sabor Piña 1 Litro,BOING,JUGO,Bebidas y Jugos,PZA,26.9,24.21,,290.5,12,26.9,L,159,True
7552033,7501039400821,Jugo Boing Sabor Uva 1 Litro,BOING,JUGO,Bebidas y Jugos,PZA,26.9,24.21,,290.5,12,26.9,L,98,True
7553014,7553014,Jugo Boing Sabor Uva 250 Ml,BOING,JUGO,Bebidas y Jugos,PZA,8.8,7.85,,212.0,27,35.2,L,916,True
7552018,75003180,Jugo Boing Sabor Uva 500 Ml,BOING,JUGO,Bebidas y Jugos,PZA,14.3,12.79,,307.0,24,28.6,L,575,True
7501089,7501013106893,Jumex Unico Fresco Néctar Sabor Arándano 1 L,JUMEX,JUGO,Bebidas y Jugos,PZA,37.8,33.23,,398.8,12,37.8,L,125,True
6003620,031200454560,OCEAN SPRAY ARANDANO CLASSIC 12-1 LT,OCEAN SPRAY,JUGO,Bebidas y Jugos,PZA,34.0,28.0,,336.0,12,34.0,L,91,True
7552029,019836103823,Jugo Boing Sabor Guayaba 354 Ml,BOING,JUGOS Y NECTARES,Conveniencia,PZA,19.7,,,472.8,24,55.65,L,206,True
7552028,019836103816,Jugo Boing Sabor Mango 354 Ml,BOING,JUGOS Y NECTARES,Conveniencia,PZA,19.7,,,472.8,24,55.65,L,276,True
7500035,7501013103274,Jugo Sabor Durazno Jumex Lata 355 ml,JUMEX,JUGOS Y NECTARES,Conveniencia,PZA,14.0,,,336.0,24,39.44,L,46,True
7500015,7501013103267,Jugo Sabor Manzana Jumex Lata 355 ml,JUMEX,JUGOS Y NECTARES,Conveniencia,PZA,14.0,,,336.0,24,39.44,L,8,True
6632113,7503001453194,CAFE OLE CLASICO 12-281 ML,OLE,LACTEO REFRIGERADO,Alimentos Congelados y Refrigerados,PZA,34.5,29.25,,351.0,12,122.78,L,30,True
6632107,7503001453200,CAFE OLE MOKA 12-281 ML,OLE,LACTEO REFRIGERADO,Alimentos Congelados y Refrigerados,PZA,34.5,29.25,,351.0,12,122.78,L,70,True
6632105,7503001453187,CAFE OLE VAINILLA 12-281 ML,OLE,LACTEO REFRIGERADO,Alimentos Congelados y Refrigerados,PZA,34.5,29.25,,351.0,12,122.78,L,49,True
6622146,7501032300104,LICUADO DANONE FRESA PLATANO 20-435 GR,DANONE,LACTEO REFRIGERADO,Cremería y Salchichonería,PZA,17.9,15.78,,315.5,20,41.15,kg,127,True
6603333,7501055916894,Producto Lácteo Alpura Frutal Fresa 900 ml,ALPURA,LACTEO REFRIGERADO,Canasta Básica / Primera Necesidad,PZA,32.7,31.42,,377.0,12,36.33,L,31,True
9000046,7501059225350,Lata De Leche Nido Kinder 800 Gr,NIDO,LACTEOS POLVO,Alimentos y Despensa,PZA,154.5,144.99,,1739.9,12,193.12,kg,18,True
4501047,7506192510028,Azulito con Vodka Mr. Blue 473 ml,MR BLUE,LATA,"Cervezas, Coolers, Vinos y Licores",PZA,21.9,19.0,,228.0,12,46.3,L,278,True
4501043,7506192509596,Bebida Alcohólica Preparada Kool Sabor Blueberry Lata 355 ml,KOOL,LATA,"Cervezas, Coolers, Vinos y Licores",PZA,18.4,18.0,,216.0,12,51.83,L,61,True
4501044,7506192509589,Bebida Alcohólica Preparada Kool Sabor Durazno Lata 355 ml,KOOL,LATA,"Cervezas, Coolers, Vinos y Licores",PZA,18.4,18.0,,216.0,12,51.83,L,58,True
4501048,7506192510721,Bebida Alcohólica preparada Kool sabor fresa y moras lata 355ml,KOOL,LATA,"Cervezas, Coolers, Vinos y Licores",PZA,18.4,18.0,,216.0,12,51.83,L,128,True
6800005,6800005,Cerveza Clara Modelo 355 Ml,MODELO,LATA,"Cervezas, Coolers, Vinos y Licores",PZA,20.0,17.92,,430.0,24,56.34,L,326,True
6900034,7503024416510,Cerveza Heineken 0 Alcohol Lata 355 ml,GENERICO,LATA,"Cervezas, Coolers, Vinos y Licores",PZA,17.1,15.5,,372.0,24,48.17,L,264,True
7002025,7002025,FRIJOL COSTEÑA ENTERO NEGRO 12-560GR,COSTEÑA,LATA,Alimentos y Despensa,PZA,13.9,12.44,,149.3,12,24.82,kg,574,True
7700420,7501052420431,FRIJOL LA SIERRA REFRITO BAYO 12-580GR,LA SIERRA,LATA,Alimentos y Despensa,PZA,16.7,15.0,,180.0,12,28.79,kg,152,True
7700514,7501052429076,Frijoles Bayos La Sierra Enteros 560 Gr,LA SIERRA,LATA,Alimentos y Despensa,PZA,15.6,14.0,,168.0,12,27.86,kg,172,True
7700510,7501052424633,Frijoles Bayos La Sierra Refritos 440 Gr,LA SIERRA,LATA,Alimentos y Despensa,PZA,13.4,11.33,,272.0,24,30.45,kg,8,True
7002030,7501017004362,Frijoles La Costeña Bayos Enteros 560 Gr,COSTEÑA,LATA,Alimentos y Despensa,PZA,13.9,12.44,,149.3,12,24.82,kg,425,True
7002015,7002015,Frijoles La Costeña Bayos Refritos 580 Gr,COSTEÑA,LATA,Alimentos y Despensa,PZA,13.5,,,162.0,12,23.28,kg,807,True
7002005,7002005,Frijoles La Costeña Negros Refritos 580 Gr,COSTEÑA,LATA,Alimentos y Despensa,PZA,13.5,,,162.0,12,23.28,kg,502,True
7700516,7501052429083,Frijoles Negro La Sierra Enteros 560 Gr,LA SIERRA,LATA,Alimentos y Despensa,PZA,15.6,14.0,,168.0,12,27.86,kg,34,True
7700415,7501052420424,Frijoles Negros La Sierra Refritos 580 Gr,LA SIERRA,LATA,Alimentos y Despensa,PZA,16.7,15.0,,180.0,12,28.79,kg,91,True
6900035,7503028412587,Cerveza Carta Blanca Latón 473 ml,CARTA BLANCA,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,12.4,11.0,,264.0,24,26.22,L,1383,True
6800007,7501064193859,Cerveza Clara Corona Latón 473 Ml,CORONA,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,21.9,19.67,,472.0,24,46.3,L,783,True
6800008,7501064191886,Cerveza Clara Modelo Especial 473 Ml,MODELO,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,23.4,21.04,,505.0,24,49.47,L,1920,True
6900026,7501049999360,Cerveza Heineken Latón 473 ml,GENERICO,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,22.0,19.75,,473.9,24,46.51,L,358,True
69000151,7501061696988,Cerveza Indio Latón 473 ml,INDIO,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,17.1,15.0,,360.0,24,36.15,L,1059,True
6900041,7503024460889,Cerveza Modelo Lata 710 ml,MODELO,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,32.5,,,390.0,12,45.77,L,453,True
6800006,7501064194139,Cerveza Oscura Victoria Latón 473 Ml,VICTORIA,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,21.8,19.54,,469.0,24,46.09,L,1,True
6800052,7501049967062,Cerveza Sol Clamato latón 473 ml,SOL,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,21.0,18.88,,453.0,24,44.4,L,595,True
6900022,089826001415,Cerveza Tecate Latón 473 ml,TECATE,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,17.1,15.0,,359.9,24,36.15,L,855,True
6900044,7501064194146,Cerveza Victoria Lata 710 ml,VICTORIA,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,31.0,,,372.0,12,43.66,L,225,True
6900029,7501049912284,Cerveza XX Lager Latón 473ml,XX LAGER,LATON,"Cervezas, Coolers, Vinos y Licores",PZA,19.7,17.89,,429.4,24,41.65,L,132,True
9800103,735257001127,Gelatina D'Gari Sabor Chocolate 120 Gr,D GARI,LECHE,Alimentos y Despensa,PZA,11.8,10.59,,529.5,50,98.33,kg,478,True
9800120,735257001141,Gelatina D'Gari Sabor Nuez 120 Gr,D GARI,LECHE,Alimentos y Despensa,PZA,11.8,10.59,,529.5,50,98.33,kg,278,True
9800124,735257001158,Gelatina D'Gari Sabor Pistache 120 Gr,D GARI,LECHE,Alimentos y Despensa,PZA,11.8,10.59,,529.5,50,98.33,kg,408,True
9800126,735257001165,Gelatina D'Gari Sabor Rompope 120 Gr,D GARI,LECHE,Alimentos y Despensa,PZA,11.8,10.59,,529.5,50,98.33,kg,65,True
9800128,735257001172,Gelatina D'Gari Sabor Vainilla 120 Gr,D GARI,LECHE,Alimentos y Despensa,PZA,11.8,10.59,,529.5,50,98.33,kg,134,True
9800108,735257001134,Gelatina D'Gari de Leche Sabor Fresa 120 Gr,D GARI,LECHE,Alimentos y Despensa,PZA,11.8,10.59,,529.5,50,98.33,kg,229,True
6602327,7501055915668,LECHE ALPURA CHOCOLATE 24-200 ML,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,9.5,8.54,,205.0,24,47.5,L,441,True
6602328,7501055915682,LECHE ALPURA FRESA 24-200 ML,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,9.5,8.54,,205.0,24,47.5,L,501,True
6602329,7501055918812,LECHE ALPURA TRIPLE CHOCOLATE 24-200 ML,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,10.9,9.65,,231.5,24,54.5,L,33,True
6600041,7501055915705,LECHE ALPURA VAINILLA 24-200 ML,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,9.5,8.54,,205.0,24,47.5,L,67,True
6670425,7501020553147,LECHE LALA YOMI CHOCOLATE 12-960 ML,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,34.4,31.96,,383.5,12,35.83,L,219,True
6670421,7501020553154,LECHE LALA YOMI FRESA 12-960 ML,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,34.4,31.96,,383.5,12,35.83,L,35,True
6670423,7501020553161,LECHE LALA YOMI VAINILLA 12-960 ML,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,34.4,31.96,,383.5,12,35.83,L,3,True
6600005,7501055900039,Leche Alpura Clásica 1 L,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,26.8,24.58,,295.0,12,26.8,L,997,True
6600014,7501055901425,Leche Alpura Deslactosada 1 L,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,26.3,24.17,,290.0,12,26.3,L,1427,True
6600068,7501055904143,Leche Alpura Deslactosada Ligth 1 L,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,30.3,27.83,,334.0,12,30.3,L,74,True
6600010,7501055900800,Leche Alpura Light 1 L,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,29.9,27.43,,329.1,12,29.9,L,58,True
6600083,7501055915118,Leche Alpura Natural 200 ml,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,10.7,9.56,,229.4,24,53.5,L,116,True
6600012,7501055900046,Leche Alpura Semidescremada 1 L,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,28.7,26.39,,316.7,12,28.7,L,54,True
6600015,7501055900060,Leche Alpura Vaquitas Sabor Chocolate 1 Litro,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,34.0,29.85,,358.2,12,34.0,L,147,True
6600035,7501055900077,Leche Alpura Vaquitas Sabor Fresa 1 Litro,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,34.0,29.85,,358.2,12,34.0,L,64,True
6600028,6600028,Leche Alpura Vaquitas sabor Vainilla 1 Litro,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,34.0,29.85,,358.2,12,34.0,L,76,True
6600069,7501055918287,Leche Alpura deslactosada 0% grasa 1 L,ALPURA,LECHE,Canasta Básica / Primera Necesidad,PZA,32.5,29.49,,353.9,12,32.5,L,50,True
6701024,604498702455,Leche Deslactosada Vaca Pinta 1 Litro,VACA PINTA,LECHE,Canasta Básica / Primera Necesidad,PZA,23.29,,,279.5,12,23.29,L,334,True
4504365,7501295600126,Leche Entera Santa Clara 1 L,SANTA CLARA,LECHE,Canasta Básica / Primera Necesidad,PZA,27.4,24.58,,147.5,6,27.4,L,906,True
6701023,604498702448,Leche Entera Vaca Pinta 1 Litro,VACA PINTA,LECHE,Canasta Básica / Primera Necesidad,PZA,23.29,,,279.5,12,23.29,L,142,True
9983448,7506443107632,Leche Hershey's Sabor Chocolate 200 ml,HERSHEY,LECHE,Canasta Básica / Primera Necesidad,PZA,13.5,12.54,,300.9,24,67.5,L,77,True
6701027,7501020550986,Leche Lala 100 Sin Lactosa + Proteina 12-1 lt,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,39.9,38.41,,460.9,12,39.9,L,185,True
6701013,7501020515398,Leche Lala Deslactosada 1 Litro,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,25.7,24.08,,289.0,12,25.7,L,160,True
6701010,7501020515343,Leche Lala Entera 1 Litro,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,24.3,23.25,,279.0,12,24.3,L,191,True
6670502,7501020526066,Leche Lala Fresca Entera 1 Litro,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,26.6,,,425.6,16,26.6,L,62,True
6701036,7501020550672,Leche Lala deslactosada 1.5l,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,42.5,37.99,,379.9,10,28.33,L,-6,False
9983446,604498703063,Leche Saborizada Vaca Pinta Sabor Chocolate 236 ml,VACA PINTA,LECHE,Canasta Básica / Primera Necesidad,PZA,7.5,7.09,,191.5,27,31.78,L,297,True
9983447,604498703056,Leche Saborizada Vaca Pinta Sabor Fresa 236 ml,VACA PINTA,LECHE,Canasta Básica / Primera Necesidad,PZA,7.5,7.09,,191.5,27,31.78,L,171,True
4504354,7501295600157,Leche Santa Clara Deslactosada 1 L,SANTA CLARA,LECHE,Canasta Básica / Primera Necesidad,PZA,24.8,24.8,,148.8,6,24.8,L,901,True
6670426,7501020556964,Leche Yomi Lala Sabor Chocolate 190 ml,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,10.9,9.79,,264.4,27,57.37,L,1229,True
6670427,7501020556971,Leche Yomi Lala Sabor Fresa 190 ml,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,10.9,9.79,,264.4,27,57.37,L,615,True
6701028,7501020556988,Leche Yomi Lala Sabor Vainilla 190 ml,LALA,LECHE,Canasta Básica / Primera Necesidad,PZA,10.9,9.79,,264.4,27,57.37,L,539,True
9983452,7501055377190,Leche sabor Fresa Santa Clara 180 ml,SANTA CLARA,LECHE,Canasta Básica / Primera Necesidad,PZA,11.5,9.89,,395.5,40,63.89,L,405,True
9988797,7501058611857,Leche sabor chocolate Nesquik 330mlAC,NESQUIK,LECHE,Canasta Básica / Primera Necesidad,PZA,23.9,,,286.8,12,,,24,True
9983451,7501055377183,Leche sabor chocolate santa clara 180 ml,SANTA CLARA,LECHE,Canasta Básica / Primera Necesidad,PZA,11.5,9.89,,395.5,40,63.89,L,901,True
9004287,7506475105606,Nescafé Black Latte 330 ml,NESCAFE,LECHE,Alimentos y Despensa,PZA,24.2,,,290.4,12,73.33,L,14,True
1600121,7503036668365,FOCO LED TIPO T ETCO 23 W 12-1 PZ,ETCO,LED,Ferretería,PZA,41.5,38.88,,466.5,12,,,60,True
1600123,7503023010498,Foco LED Etco 9W = 80W,ETCO,LED,Ferretería,PZA,19.9,17.51,,840.5,48,,,21,True
1600268,8888021306873,Foco Led Luz Blanca Eveready 8W,EVEREADY,LED,Ferretería,PZA,19.9,18.0,,719.9,40,,,80,True
1600266,7500062012445,Foco Led Luz Blanca Masver Light 12 W,MASVER LIGHT,LED,Ferretería,PZA,23.5,19.52,,468.5,24,,,23,True
1600267,7500062012476,Foco Led Luz Blanca Masver Light 20 W,MASVER LIGHT,LED,Ferretería,PZA,34.5,28.94,,694.5,24,,,29,True
1603766,8720169309166,Foco Led Phillips Ecohome 14W,PHILIPS,LED,Ferretería,PZA,35.9,32.0,,639.9,20,,,31,True
1600269,8720169309081,Foco Led Phillips Ecohome luz fría 10 w,PHILIPS,LED,Ferretería,PZA,26.5,23.52,,470.5,20,,,33,True
6302004,7501006532753,Ensalada De Verduras Del Monte 400 Gr,DEL MONTE,LEGUMBRES,Alimentos y Despensa,PZA,17.5,15.29,,366.9,24,43.75,kg,38,True
7004510,7501017005345,Ensalada De Verduras La Costeña 220 Gr,COSTEÑA,LEGUMBRES,Alimentos y Despensa,PZA,13.5,11.41,,273.9,24,61.36,kg,452,True
7004512,7501017004157,Ensalada De Verduras La Costeña 410 Gr,COSTEÑA,LEGUMBRES,Alimentos y Despensa,PZA,18.5,16.25,,390.0,24,45.12,kg,107,True
6000530,7501003124333,Ensalada de legumbres Herdez 220 g,HERDEZ,LEGUMBRES,Alimentos y Despensa,PZA,10.0,9.7,,465.7,48,45.46,kg,58,True
6000525,7501003124340,Ensalada de legumbres Herdez 400 g,HERDEZ,LEGUMBRES,Alimentos y Despensa,PZA,15.8,13.9,,333.6,24,39.5,kg,163,True
9900504,7500829000098,Bolsa de Lenteja 7 Semillas 500 gr,7 SEMILLAS,LENTEJA,Semillas y Chiles Secos,PZA,9.9,9.2,,184.0,20,19.8,kg,31,True
9201011,00414,Lenteja Canadiense Por Kilo,ABETO,LENTEJA,Semillas y Chiles Secos,PZA,20.4,18.5,,,,,,325,True
0304015,7501025409630,Suavizante Ensueño Bebé con Extracto de Aloe Vera 850 ml,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,23.1,20.3,,243.6,12,27.18,L,127,True
0304115,7501025401610,Suavizante Ensueño Max Frescura Azul 850 ml,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,23.1,20.3,,243.6,12,27.18,L,0,False
0304118,7501025450144,Suavizante Ensueño Max Frescura Primaveral 850 + 150 ml gratis,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,24.7,21.67,,260.0,12,164.67,L,149,True
0304024,7501025408718,Suavizante Ensueño Max Rocío de Violetas 850 ml,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,23.1,20.3,,243.6,12,27.18,L,0,False
0304110,7501025409081,Suavizante Ensueño Max Zero Enjuague Fresca Armonía 850 ml,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,23.1,20.3,,243.6,12,27.18,L,55,True
0304105,7501025409555,Suavizante Ensueño Max Zero Enjuague Frescura Primavera 850 ml,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,23.1,20.3,,243.6,12,27.18,L,0,False
0304010,7501025409860,Suavizante Ensueño Max Zero Enjuague Sensación Natural 850 ml,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,23.1,20.3,,243.6,12,27.18,L,37,True
0304114,7501025443825,Suavizante Ensueño Naturaleza Lavanda 850 ml,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,24.7,21.67,,260.0,12,29.06,L,35,True
0304119,7501025404079,Suavizante de Telas Ensueño Max Rocío de Violetas 850 + 150 ml,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,24.7,21.67,,260.0,12,164.67,L,3,True
0002526,7509546016306,Suavizante de Telas Suavitel Cuidado Superior Fresca Primavera 850 ml,SUAVITEL,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,29.6,26.03,,312.4,12,34.82,L,0,False
0002506,7509546017808,Suavizante de Telas Suavitel Cuidado superior Fresca Primavera 450 ml,SUAVITEL,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,18.1,15.93,,191.1,12,40.22,L,33,True
0105591,7500435160988,Suavizante de telas Downy Concentrado 5 en 1 Amanecer 730 ml,DOWNY,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,25.3,22.22,,200.0,9,34.66,L,141,True
0105603,7500435126144,Suavizante de telas Downy Concentrado Aroma Floral 2.8 Litros,DOWNY,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,135.9,121.98,,731.9,6,48.54,L,7,True
9996117,7500435254120,Suavizante de telas Downy Intense Exótico 730 ml,DOWNY,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,28.5,24.77,,222.9,9,39.04,L,39,True
0105558,7500435254137,Suavizante de telas Downy Intense Floral 730ml,DOWNY,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,28.5,24.77,,222.9,9,39.04,L,132,True
9996158,7500435261357,Suavizante de telas Downy Intense Fresh 700 ml,DOWNY,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,28.5,24.77,,222.9,9,40.71,L,0,False
0105634,7500435255967,Suavizante de telas Downy Intense Pureza 730 ml,DOWNY,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,28.5,24.77,,222.9,9,39.04,L,1,True
0105631,7500435252102,Suavizante de telas Downy Intense floral 567 ml,DOWNY,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,27.9,24.88,,298.5,12,49.21,L,0,False
0304123,7501025408428,Suavizante de telas Ensueño Max Frescura Azul 850 + 150 ml,ENSUEÑO,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,24.7,21.67,,260.0,12,164.67,L,104,True
1001610,012388003986,Suavizante de telas Líquido Bold 3 Flores de  Primavera 1 L,BOLD,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,29.5,25.66,,307.9,12,29.5,L,48,True
1001609,012388003979,Suavizante de telas Líquido Bold 3 Suave Frescura 1 L,BOLD,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,29.5,25.66,,307.9,12,29.5,L,79,True
0002656,7509546704708,Suavizante de telas Suavitel Libre enjuague Frescura de manzana 740ml,SUAVITEL,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,25.5,21.49,,257.9,12,34.46,L,108,True
0002505,7501035903029,Suavizante de telas Suavitel libre enjuague 1L,SUAVITEL,LIBRE ENJUAGUE,Limpieza y Hogar,PZA,28.5,25.0,,300.0,12,28.5,L,286,True
9820139,7500326957741,Aguardiente Caña de Oro 1.15L,CAÑA DE ORO,LICOR DE CAÑA,"Cervezas, Coolers, Vinos y Licores",PZA,47.1,44.71,,536.5,12,40.96,L,184,True
9820131,7503002522059,Aguardiente Caña de Oro 600 ml,CAÑA DE ORO,LICOR DE CAÑA,"Cervezas, Coolers, Vinos y Licores",PZA,19.2,18.18,,436.4,24,32.0,L,2737,True
9820153,7502213348779,Licor Real De Caña 600 ml,REAL DE CAÑA,LICOR DE CAÑA,"Cervezas, Coolers, Vinos y Licores",PZA,15.6,14.6,,350.4,24,26.0,L,0,False
9820150,7502213349448,Licor de Caña  Huasteco Imperial  600 ml,HUASTECO,LICOR DE CAÑA,"Cervezas, Coolers, Vinos y Licores",PZA,17.8,16.7,,400.9,24,29.67,L,201,True
3700000,86141002523,Té De Limón La Pastora 25 Sobres,LA PASTORA,LIMON,Alimentos y Despensa,PZA,19.5,18.31,,439.5,24,,,57,True
6003503,7501003339362,Té McCormick limón 25 sobres,McCORMICK,LIMON,Alimentos y Despensa,PZA,21.2,18.0,,432.0,24,,,86,True
3001008,744831192717,LUZ ETERNA LIMON ALCATRAZ 20-1 PZ (VRA),LUZ ETERNA,LIMONERO,Limpieza y Hogar,PZA,16.5,14.14,,282.9,20,,,57,True
3351008,7502012640449,SN FELIPE LIMONERO ROSA PLATA 20-1 PZ (VRA),SAN FELIPE,LIMONERO,Limpieza y Hogar,PZA,25.5,22.3,,445.9,20,,,111,True
5941507,7501557207957,Veladora Aramluz Ecolimón Caramelo,ARAM LUZ,LIMONERO,Limpieza y Hogar,PZA,15.5,12.95,,258.9,20,,,99,True
3412041,7501557201986,Veladora Ecolimón Ultraplus Vidrio Vaso,ARAMO,LIMONERO,Limpieza y Hogar,PZA,18.5,15.47,,309.5,20,,,35,True
3380305,7503003924517,Veladora Limonero Fino San juan,SAN JUAN,LIMONERO,Limpieza y Hogar,PZA,21.2,18.15,,363.0,20,,,249,True
3380100,7503000951813,Veladora Limonero Induvelsa Iglu,INDUVELSA,LIMONERO,Limpieza y Hogar,PZA,24.9,21.81,,392.5,18,,,36,True
5941526,723829219568,Veladora Limonero Milagrosa Santo Padre vaso de vidrio,MILAGROSA SANTO PADRE,LIMONERO,Limpieza y Hogar,PZA,14.9,13.39,,267.9,20,,,134,True
3380306,7503003924357,Veladora Limonero San Juan,SAN JUAN,LIMONERO,Limpieza y Hogar,PZA,15.6,13.41,,268.2,20,,,110,True
